statename,rank,hs6,val2013,val2014,val2015,val2016,valAll
Washington,21,90111,254.08,279.54,305.4,321.44,1160.46
Washington,22,852859,371.06,426.83,461.87,304.56,1564.32
Washington,23,854370,135.85,65.46,190.44,292.94,684.69
Washington,24,852351,335.22,280.55,189.66,274.78,1080.21
Washington,25,940110,349.2,526.86,477.43,266.75,1620.24
Wisconsin,0,0,22223.03,23563.07,23045.39,22429.04,91260.53
Wisconsin,0,25,4334.77,4471.33,4494.64,4585.66,17886.4
Wisconsin,1,611020,547.44,547.02,517.53,400.09,2012.08
Wisconsin,2,611030,213.59,252.66,300.46,260.6,1027.31
Wisconsin,3,840991,237.94,245.08,261.66,253.76,998.44
Wisconsin,4,870190,120.61,17.74,21.36,247.78,407.49
Wisconsin,5,870310,24.17,37.22,36.81,242.28,340.48
Wisconsin,6,470321,268.59,293.4,260.72,236.53,1059.24
Wisconsin,7,901819,307.08,345.24,323.66,229.64,1205.62
Wisconsin,8,902290,207.95,214.25,195.78,210.77,828.75
Wisconsin,9,850780,1.65,1.4,193.75,191.58,388.38
Wisconsin,10,440710,161.45,188.74,167.98,187.18,705.35
Wisconsin,11,950300,233.54,226.11,242.15,180.24,882.04
Wisconsin,12,850710,286.86,284.79,98.15,168.32,838.12
Wisconsin,13,850440,186.98,189.16,183.84,164.06,724.04
Wisconsin,14,853710,155.31,170.14,152.74,143.36,621.55
Wisconsin,15,870120,153.19,214.9,246.18,142.8,757.07
Wisconsin,16,902212,79.98,132.91,149.57,142.65,505.11
Wisconsin,17,620462,169.1,157.53,148.35,141.58,616.56
Wisconsin,18,840790,131.62,116.79,147.19,139.42,535.02
Wisconsin,19,830110,128.23,132.79,131.96,137.1,530.08
Wisconsin,20,382200,133.6,115.06,126.28,136.42,511.36
Wisconsin,21,852351,3.77,3.16,19.63,134.76,161.32
Wisconsin,22,843149,180.17,187.44,152.8,128.64,649.05
Wisconsin,23,640399,178.87,161.13,165.03,126.15,631.18
Wisconsin,24,392690,94.18,105.84,120.29,120.61,440.92
Wisconsin,25,620520,128.88,130.83,130.77,119.36,509.84
West Virginia,0,0,3701.38,3812.45,3781.63,3331.45,14626.91
West Virginia,0,25,1789.63,2099.18,2108.44,2011.88,8009.13
West Virginia,1,870899,247.28,252.23,338.9,272.52,1110.93
West Virginia,2,291736,292.42,318.61,240.26,243.8,1095.09
West Virginia,3,390760,124.15,202.36,179.85,190.87,697.23
West Virginia,4,841112,64.38,99.86,120.57,162.3,447.11
West Virginia,5,841191,136.97,130.15,150.96,145.93,564.01
West Virginia,6,760120,56.96,101.26,113.36,129.64,401.22
West Virginia,7,841111,79.23,121.78,95.72,111.91,408.64
West Virginia,8,902790,57.51,52.24,59.47,75.44,244.66
West Virginia,9,902710,117.99,116.41,98.5,74.99,407.89
West Virginia,10,848120,51.63,56.37,75.1,61.41,244.51
West Virginia,11,290122,84.03,75.15,54.29,57.08,270.55
West Virginia,12,840820,41.73,59.72,54.42,46.42,202.29
West Virginia,13,840991,48.27,47.04,51.87,45.25,192.43
West Virginia,14,842139,16.83,46.64,50.03,42.49,155.99
West Virginia,15,870790,25.14,45.13,50.51,42.02,162.8
West Virginia,16,851110,49.32,53.56,54.39,41.89,199.16
West Virginia,17,480261,43.77,40.64,42.3,40.91,167.62
West Virginia,18,390799,37.96,41.94,35.41,39.19,154.5
West Virginia,19,851130,42.45,49.96,40.51,30.51,163.43
West Virginia,20,750210,67,61.38,45.11,29.02,202.51
West Virginia,21,870840,0.39,4.09,47.44,26.78,78.7
West Virginia,22,390190,25.9,27.29,27.06,26.52,106.77
West Virginia,23,293090,40.66,57.01,38.43,26.19,162.29
West Virginia,24,903180,18.27,17.02,16.58,25.73,77.6
West Virginia,25,854430,19.36,21.33,27.41,23.09,91.19
Wyoming,0,0,2161.77,1900.72,1144.52,876.56,6083.57
Wyoming,0,25,1686.4,1401.76,678.36,554.64,4321.16
Wyoming,1,270900,1456.22,1177.72,445.27,323.44,3402.65
Wyoming,2,847150,1.23,0.43,10.56,60.37,72.59
Wyoming,3,271012,0,0,37.99,25.07,63.06
Wyoming,4,281410,39.23,29.12,33.53,24.78,126.66
Wyoming,5,851762,1.94,2.72,1.46,10.83,16.95
Wyoming,6,841810,12.66,10.26,11.51,10.45,44.88
Wyoming,7,720837,0,0,3.57,8.88,12.45
Wyoming,8,310230,29.16,42.09,39.12,6.98,117.35
Wyoming,9,940151,0,1.31,3.95,6.79,12.05
Wyoming,10,940510,4.76,5.43,5.62,6.74,22.55
Wyoming,11,847989,50.18,46.54,15.81,6.07,118.6
Wyoming,12,843143,26.54,21.06,12.58,6,66.18
Wyoming,13,841451,5.9,5.06,5.38,5.72,22.06
Wyoming,14,732111,6.32,5.93,5.88,5.5,23.63
Wyoming,15,848180,2.87,2.6,4.81,5.32,15.6
Wyoming,16,841370,0.8,3.18,6.4,5.3,15.68
Wyoming,17,841290,19.21,17.85,7.16,4.71,48.93
Wyoming,18,841391,16.05,13.28,5.28,4.63,39.24
Wyoming,19,846721,2.13,2.38,3,4.28,11.79
Wyoming,20,846729,3.1,4.37,4.47,3.99,15.93
Wyoming,21,830250,1.12,0.79,2.24,3.84,7.99
Wyoming,22,843149,3.09,3.03,4.1,3.82,14.04
Wyoming,23,940320,3.55,4.17,4.01,3.79,15.52
Wyoming,24,841950,0.16,0.49,1.78,3.7,6.13
Wyoming,25,380290,0.16,1.97,2.86,3.63,8.62
